TZ_CODE11,TZ_NAME11,SA2_11,SA2_NAME11,SA3_11,SA3_NAME11,SA4_11,SA4_NAME11,GSC District,LGA 2011 NAME,Precinct (Oct 16),ERP_2011,ERP_2016,ERP_2021,ERP_2026,ERP_2031,ERP_2036,ERP_2041,ERP_2046,ERP_2051,ERP_2056
2922,Hungry Point,128011528,Cronulla - Kurnell - Bundeena,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),2159.00,2156.01,2164.52,2181.85,2206.52,2244.17,2347.86,2445.60,2544.44,2640.52
2923,Maianbar,128011528,Cronulla - Kurnell - Bundeena,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),548.00,524.00,524.09,524.16,524.21,540.14,629.38,703.39,758.62,864.75
2924,Bundeena,128011528,Cronulla - Kurnell - Bundeena,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),2003.00,2034.70,2058.03,2073.18,2082.66,2104.83,2209.46,2301.49,2371.74,2551.87
2927,Gymea Station_North,128011529,Gymea - Grays Point,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),3969.00,4227.30,4341.85,4512.40,4733.26,4989.79,5480.80,5961.12,6467.01,6791.97
2928,Gymea Station_South,128011529,Gymea - Grays Point,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),3018.00,3097.37,3219.00,3396.25,3624.23,3880.43,4357.00,4831.71,5328.63,5674.28
2929,Gymea Bay,128011529,Gymea - Grays Point,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),3743.08,3864.02,3912.01,3992.83,4101.65,4223.34,4450.59,4720.79,5041.26,5211.78
2930,Gymea Bay_Coonong Rd and Arcadia Av,128011529,Gymea - Grays Point,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),3837.92,3871.54,3912.86,3983.98,4080.41,4197.14,4433.60,4690.73,4980.34,5161.29
2931,Grays Point,128011529,Gymea - Grays Point,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),2907.00,3020.01,3038.67,3052.46,3063.08,3102.63,3291.31,3453.83,3575.40,3871.11
2934,Sylvania High School,128011530,Miranda - Yowie Bay,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),2732.00,2899.84,2989.72,3070.00,3145.92,3309.24,3863.44,4291.48,4618.03,5094.34
2935,Miranda_Renown Av and Parraweena Rd,128011530,Miranda - Yowie Bay,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),1503.00,1578.42,1633.46,1693.19,1758.72,1823.07,1936.00,2072.29,2232.92,2308.02
2936,Westfield_Miranda Station_North,128011530,Miranda - Yowie Bay,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Miranda,3098.92,2986.58,3985.82,4644.30,5070.46,5269.64,5348.65,5455.47,5560.02,5899.30
2937,Miranda North Primary School,128011530,Miranda - Yowie Bay,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),2858.08,2983.05,3436.03,3737.63,3935.15,4099.06,4485.13,4842.49,5162.27,5620.82
2938,Miranda_Wandella Rd and President Av,128011530,Miranda - Yowie Bay,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),2899.00,2976.76,3018.73,3094.35,3198.37,3419.29,4178.76,4834.44,5421.47,5968.25
2939,Miranda Station_South,128011530,Miranda - Yowie Bay,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),2625.00,2681.18,2766.79,2869.80,2989.91,3147.69,3507.46,3839.87,4173.48,4359.38
2940,Yowie Bay,128011530,Miranda - Yowie Bay,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),2713.00,2798.01,2818.75,2856.69,2909.14,2979.19,3138.15,3298.10,3469.07,3598.64
2943,Sylvania Primary School,128011531,Sylvania - Taren Point,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),2443.00,2573.01,2601.19,2784.81,3100.87,3358.84,3453.81,3570.33,3711.21,3837.24
2944,Southgate Shopping Centre,128011531,Sylvania - Taren Point,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),1466.00,1531.01,1596.68,1676.03,1768.76,1863.31,2025.05,2220.30,2450.29,2533.31
2945,Sylvania,128011531,Sylvania - Taren Point,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),3447.00,3716.42,3795.51,3890.81,4002.02,4186.34,4742.81,5233.22,5689.50,6092.37
2946,Sylvania_Sylvania Rd and Crystal St,128011531,Sylvania - Taren Point,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),3479.00,3740.93,3816.46,3920.56,4050.12,4187.19,4434.19,4729.13,5076.27,5257.30
2947,Taren Point,128011531,Sylvania - Taren Point,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),2092.18,2283.78,2329.99,2397.62,2484.06,2576.45,2749.50,2960.00,3212.37,3321.54
2948,Richmond Shopping Centre,128011531,Sylvania - Taren Point,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),2359.00,2422.01,2451.61,2514.06,2603.85,2704.95,2878.23,3089.52,3342.62,3454.15
2949,Taren Point_Northern End,128011531,Sylvania - Taren Point,12801,Cronulla - Miranda - Caringbah,128,Sydney - Sutherland,South,Sutherland Shire (A),Sutherland Shire (A) (REM),602.82,488.31,499.08,519.72,548.61,580.92,586.97,593.05,599.17,621.85
1,Barangaroo_Headland Park,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2,Barangaroo_Northern Cove,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,1.00,127.40,133.89,133.63,133.45,133.35,133.25,133.17,133.09
3,Barangaroo_Southern Cove,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,15.98,55.69,110.81,233.10,373.31,475.50,557.18,627.96,705.19
4,Barangaroo_Jenkins Lane,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,43.00,163.85,170.10,169.90,169.81,169.79,169.79,169.81,169.82
5,Barangaroo_Ferry Terminal,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,140.96,213.19,221.99,244.20,285.65,333.25,382.17,430.30,482.78
6,Sydney CBD_Moores Wharf,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,120.00,14.00,14.04,14.00,13.94,13.90,13.88,13.86,13.84,13.83
7,Sydney CBD_Hickson Road_Western End,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,162.00,176.75,178.36,178.92,179.44,180.04,180.70,181.38,182.08,182.78
8,Sydney CBD_The Rocks_Argyle Place,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,198.00,49.91,50.38,50.52,50.64,50.78,50.94,51.11,51.28,51.45
9,Walsh Bay,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,369.00,372.13,391.07,403.28,416.28,429.18,442.58,456.03,469.58,483.25
10,Sydney CBD_Hickson Road_Eastern End,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,153.68,99.15,101.19,101.63,102.00,102.41,102.86,103.32,103.79,104.26
11,Sydney CBD_Dawes Point Park,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,0.00,1.01,4.73,8.18,8.48,8.47,8.46,8.46,8.45
12,Sydney CBD_The Rocks_Trinity Ave,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,72.32,24.00,24.02,24.06,24.19,24.37,24.52,24.65,24.83,25.03
13,Sydney CBD_Gloucester Walk,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,66.34,16.10,18.31,20.77,23.25,24.74,26.22,27.71,29.23,30.77
14,Sydney CBD_The Rocks_Argyle Centre,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,57.78,16.10,18.00,19.35,20.85,22.33,23.86,25.37,26.91,28.47
15,Sydney CBD_Hickson Rd Reserve,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,23.17,25.88,27.92,30.09,32.07,34.12,36.16,38.22,40.29
16,Sydney CBD_Sydney Cove Overseas Passenger Terminal,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,21.40,0.00,0.00,0.02,0.08,0.16,0.23,0.28,0.35,0.43
17,Sydney Opera House,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,Sydney CBD_Kent St_Northern Section,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,273.00,59.06,101.96,106.96,110.21,113.52,116.95,120.39,123.92,127.51
19,Sydney CBD_Sydney Observatory,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,398.00,380.00,387.47,394.16,401.01,406.19,411.66,417.28,423.34,429.52
20,Sydney CBD_The Rocks_King George V Recreation Centre,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,40.66,76.44,108.99,116.50,123.25,129.91,136.82,143.74,150.72,157.77
21,Sydney CBD_The Rocks_Sydney Harbour Foreshore Authority,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,27.82,13.13,14.66,15.73,16.92,18.08,19.28,20.48,21.70,22.93
22,Sydney CBD_Museum of Contemporary Art,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23,Sydney CBD_Circular Quay East_The Toaster,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,271.00,314.26,469.66,484.14,491.53,499.14,507.14,515.17,523.43,531.79
24,Sydney CBD_The Rocks_Shangri La Hotel,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,143.91,181.64,199.10,211.41,224.86,238.19,251.90,265.60,279.49,293.53
25,Sydney CBD_The Rocks_Four Seasons Hotel,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,35.25,38.69,41.08,43.66,46.19,48.82,51.45,54.10,56.77
26,Sydney CBD_Circular Quay Station-Wharves,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,0.00,1.67,1.75,1.75,1.75,1.75,1.75,1.75,1.74
27,Sydney CBD_The Rocks_Science House,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,210.00,230.16,247.99,274.54,306.41,338.43,369.78,400.51,432.75
28,Sydney CBD_The Rocks_Cove Apartments,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,383.76,265.14,290.61,308.61,328.38,348.02,368.17,388.29,408.74,429.42
29,Sydney CBD_Grosvenor Place,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,3.43,3.74,3.95,4.18,4.41,4.64,4.88,5.12,5.35
30,Sydney CBD_Circular Quay_Herald Square,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,44.00,24.64,261.91,293.03,345.81,422.86,497.68,569.16,637.33,711.53
31,Sydney CBD_Circular Quay_Gateway Quayside,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,17.60,25.52,29.18,31.22,33.37,35.50,37.71,39.91,42.14,44.40
32,Sydney CBD_Circular Quay_Customs House,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,224.40,207.24,329.19,350.20,367.32,384.37,402.04,419.74,437.73,455.90
33,Sydney CBD_Circular Quay_AMP Centre,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,Sydney CBD_Sir Stamford and InterContinental Hotels,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,54.02,60.77,64.96,69.42,73.80,78.33,82.88,87.45,92.06
35,Royal Botanic Gardens,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,0.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
36,Sydney CBD_Maritime Trade Towers,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,1110.04,812.99,848.73,945.79,996.99,1121.96,1280.88,1445.87,1616.92,1803.56
37,Sydney CBD_35 Clarence St,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
38,Sydney CBD_1 York St,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,5.33,3.43,3.74,3.96,4.20,4.45,4.70,4.95,5.21,5.47
39,Sydney CBD_AAP Centre,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40,Sydney CBD_10 Bond St and 20 Bond St,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,63.42,86.39,92.08,97.30,102.44,107.76,113.10,118.48,123.91
41,Sydney CBD_Royal Exchange Building,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42,Sydney CBD_Lands Dept Building_Bridge St,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43,Sydney CBD_Department of Education Building,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44,Sydney CBD_Governor Macquarie Tower_Governor Phillip Tower,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45,Sydney CBD_ABN Amro Tower_Aurora Place,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,145.20,174.26,193.30,206.70,221.26,235.64,250.46,265.28,280.26,295.40
46,Sydney CBD_The York Apartment Hotel,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,12.96,86.67,95.94,102.43,109.44,116.34,123.47,130.61,137.81,145.07
47,Sydney CBD_Metcentre,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,68.04,221.57,245.31,261.95,279.95,297.69,316.02,334.36,352.86,371.53
48,Sydney CBD_Australia Square,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,31.18,34.60,36.99,39.56,42.09,44.71,47.34,49.98,52.65
49,Sydney CBD_Radisson Plaza Hotel,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,8.80,42.66,47.28,50.51,54.01,57.45,61.01,64.58,68.17,71.80
50,Sydney CBD_25 Bligh St,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,Sydney CBD_Wentworth Hotel,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,37.00,41.03,43.85,46.88,49.86,52.94,56.03,59.14,62.28
52,Sydney CBD_Chifley Square_Chifley Tower,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
53,Sydney CBD_King St Wharf_Northern End,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,134.00,17.54,18.24,18.90,19.91,21.04,22.08,23.06,24.16,25.31
54,Sydney CBD_Westpac Place,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,3.24,5.61,6.19,6.59,7.04,7.48,7.94,8.40,8.86,9.32
55,Sydney CBD_83 Clarence St,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,2.84,3.20,3.45,3.71,3.98,4.25,4.53,4.80,5.08
56,Sydney CBD_Wynyard Station_York St,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,2.84,3.20,3.45,3.71,3.98,4.25,4.53,4.80,5.08
57,Sydney CBD_Wynyard Station_George St,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,9.72,42.77,47.39,50.63,54.13,57.58,61.15,64.71,68.31,71.94
58,Sydney CBD_Hunter Connection,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,3.43,3.74,16.84,46.42,79.79,103.60,122.33,138.41,155.93
59,Sydney CBD_QBE Building,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,158.08,102.68,112.60,119.60,127.30,134.94,142.78,150.60,158.54,166.58
60,Sydney CBD_Savings Bank Building,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,33.44,12.94,14.20,15.09,16.09,17.09,18.12,19.14,20.19,21.26
61,Sydney CBD_Colonial Centre_Goodsell Building,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62,Sydney CBD_Martin Place Station_Hunter St and Macquarie St,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,100.32,88.93,97.49,103.53,110.13,116.68,123.42,130.14,136.95,143.84
63,Sydney CBD_Parliament House_Sydney Hospital,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64,Mrs Macquaries Chair,117031337,Sydney - Haymarket - The Rocks,11703,Sydney Inner City,117,Sydney - City and Inner South,Central,Sydney (C),Central Sydney,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
